FlightDate,Reporting_Airline,Origin,Dest,CRSDepTime,ArrDelay,Tail_Number,aircraft_type,num_seats,dep_tmpf,dep_wind,dep_visibility,dep_precip_flag,dep_ceiling_ft,dep_weather_severity,arr_tmpf,arr_wind,arr_visibility,arr_precip_flag,arr_ceiling_ft,arr_weather_severity,regional_weather_index,regional_storm_count,system_weather_flag
2022-06-22,WN,ROC,BWI,1300,-19.0,N948WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,RSW,BWI,1450,27.0,N7817J,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,RSW,BWI,1915,,N229WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,RSW,BWI,510,2.0,N7813P,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SAN,BWI,1635,,N8671D,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SAT,BWI,1655,232.0,N8676A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SAT,BWI,930,-3.0,N465WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SAV,BWI,1940,,N744SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SAV,BWI,615,-1.0,N8560Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SDF,BWI,1915,,N470WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SDF,BWI,540,3.0,N8514F,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SJU,BWI,1720,13.0,N8606C,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SJU,BWI,500,-3.0,N8556Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SRQ,BWI,650,-1.0,N8665D,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SRQ,BWI,1235,-10.0,N8511K,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SRQ,BWI,1910,,N733SA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,STL,BWI,2040,32.0,N240WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,STL,BWI,1630,,N907WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,STL,BWI,735,11.0,N7841A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SYR,BWI,1445,-24.0,N8513F,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SYR,BWI,630,-18.0,N7847A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,SYR,BWI,1815,,N936WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,TPA,BWI,1320,45.0,N7831B,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,TPA,BWI,2155,51.0,N558WN,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,TPA,BWI,1850,,N8692F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,TPA,BWI,2025,,N745SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,TPA,BWI,850,10.0,N7832A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,TPA,BWI,520,-1.0,N946WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-22,WN,VPS,BWI,1800,293.0,N931WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,ALB,BWI,605,,N953WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,ALB,BWI,1345,-16.0,N8560Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,ALB,BWI,1525,4.0,N8675A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,ALB,BWI,1225,-14.0,N8565Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,ATL,BWI,700,8.0,N943WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,ATL,BWI,1950,128.0,N8655D,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,ATL,BWI,1220,9.0,N218WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,ATL,BWI,2255,31.0,N449WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,AUS,BWI,515,-6.0,N420WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,AUS,BWI,1105,-11.0,N8567Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,AUS,BWI,1705,,N237WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BDL,BWI,1510,11.0,N8680C,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BDL,BWI,1815,128.0,N8534Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BDL,BWI,725,,N432WN,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BDL,BWI,550,-17.0,N8667D,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BHM,BWI,1110,0.0,N8619F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BNA,BWI,510,9.0,N279WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BNA,BWI,720,1.0,N744SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BNA,BWI,1345,32.0,N7723E,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BNA,BWI,2130,5.0,N201LV,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BOS,BWI,2155,1.0,N7741C,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BOS,BWI,840,-19.0,N421LV,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BOS,BWI,1110,-15.0,N266WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BOS,BWI,2255,52.0,N8580Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BOS,BWI,600,12.0,N7842A,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BOS,BWI,1525,-13.0,N424WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BOS,BWI,1935,-3.0,N8680C,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BUF,BWI,1815,44.0,N456WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BUF,BWI,815,117.0,N936WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BUF,BWI,1530,18.0,N8816Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BUF,BWI,1135,-1.0,N731SA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BUF,BWI,545,-13.0,N457WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ALB,1745,73.0,N8623F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ALB,1320,0.0,N8675A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ALB,1140,-6.0,N8560Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ALB,2225,20.0,N235WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ATL,615,27.0,N931WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ATL,2030,22.0,N449WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ATL,1745,118.0,N8705Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ATL,910,29.0,N293WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,AUS,1335,,N788SA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,AUS,2035,135.0,N464WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,AUS,630,0.0,N444WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BDL,2235,128.0,N8655D,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BDL,1550,136.0,N8534Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BDL,645,56.0,N240WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BDL,1745,17.0,N8816Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BHM,920,8.0,N8619F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BNA,1820,42.0,N8606C,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BNA,850,20.0,N401WN,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BNA,620,9.0,N8625A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BNA,1235,17.0,N8808Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BOS,2010,4.0,N8629A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BOS,1715,12.0,N8680C,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BOS,1450,25.0,N218WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BOS,2255,-18.0,N8680C,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BOS,805,-1.0,N8638A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BOS,1050,16.0,N8561Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BOS,625,-9.0,N7729A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BUF,630,86.0,N936WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BUF,2225,17.0,N8536Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BUF,1850,23.0,N440LV,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BUF,1005,36.0,N8683D,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,BUF,1440,1.0,N937WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,CHS,830,19.0,N7847A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,CHS,2110,16.0,N765SW,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,CHS,1710,28.0,N7723E,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,CLE,2215,157.0,N8801Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,CLE,1420,58.0,N8626B,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,CLT,815,-6.0,N8807L,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,CLT,2025,121.0,N8534Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,CMH,2215,45.0,N963WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,CMH,1135,26.0,N8612K,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,CMH,1735,17.0,N8675A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,CVG,1000,27.0,N7842A,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,CVG,2215,63.0,N962WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,CVG,1550,11.0,N778SW,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,DAL,900,64.0,N8645A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,DAL,610,37.0,N8327A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,DAL,2105,56.0,N8694E,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,DAL,1930,12.0,N8631A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,DEN,935,-2.0,N7873A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,DEN,1625,3.0,N7829B,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,DEN,2210,36.0,N8526W,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,DEN,615,72.0,N8676A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,DTW,1005,32.0,N8601C,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,DTW,2225,27.0,N8647A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,FLL,1620,-17.0,N8605E,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,FLL,2150,28.0,N7751A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,FLL,1305,82.0,N7733B,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,FLL,1745,19.0,N424WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,FLL,955,5.0,N420WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,FLL,830,30.0,N473WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,FLL,620,-29.0,N439WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,GRR,1045,26.0,N8615E,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,GRR,1440,33.0,N441WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,GSP,1555,104.0,N8655D,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,HOU,2145,46.0,N263WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,HOU,655,28.0,N445WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,HOU,1355,-5.0,N733SA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,IND,2255,42.0,N735SA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,IND,625,13.0,N730SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,IND,1655,31.0,N7889A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ISP,1015,-10.0,N910WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ISP,2245,38.0,N8642E,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ISP,815,7.0,N769SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ISP,1635,5.0,N8693A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,JAN,1755,34.0,N7748A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,JAX,825,16.0,N8528Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,JAX,1200,-16.0,N8557Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,JAX,2045,6.0,N7886A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,LAS,1305,27.0,N8810L,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,LAS,625,-6.0,N8546V,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,LAS,2205,-2.0,N944WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,LAX,635,2.0,N8642E,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,LGA,1105,36.0,N442WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,LGA,1455,13.0,N8619F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,LGA,2220,31.0,N8671D,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MCI,1520,50.0,N968WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MCI,820,95.0,N8614M,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MCO,2000,55.0,N456WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MCO,2130,50.0,N491WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MCO,700,24.0,N8650F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MCO,740,15.0,N476WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MCO,905,186.0,N728SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MCO,1825,37.0,N8537Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MCO,615,-13.0,N8624J,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MCO,1210,13.0,N8687A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MCO,1915,22.0,N248WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MDW,1230,50.0,N7820L,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MDW,620,7.0,N459WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MDW,1435,17.0,N8565Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MDW,2050,51.0,N744SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MDW,1900,41.0,N260WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MDW,1655,80.0,N7855A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MHT,825,50.0,N7820L,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MHT,2225,44.0,N8724J,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MHT,1735,34.0,N8557Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MHT,1530,36.0,N936WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MIA,2220,92.0,N454WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MIA,1850,104.0,N8517F,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MIA,605,-12.0,N558WN,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MKE,2205,11.0,N928WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MKE,835,15.0,N8507C,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MSP,810,70.0,N919WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MSP,1925,34.0,N441WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MSY,1555,15.0,N8560Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MSY,815,16.0,N8511K,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MYR,2125,110.0,N7819A,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MYR,835,-1.0,N908WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,MYR,1605,31.0,N461WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ORD,910,40.0,N251WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ORD,1140,52.0,N769SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ORD,2115,11.0,N730SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ORD,1455,133.0,N961WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ORF,1710,5.0,N8612K,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ORF,1830,-4.0,N7887A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ORF,2220,16.0,N8576Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ORF,1040,258.0,N744SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,ORF,825,-4.0,N8557Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,PBI,935,40.0,N709SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,PBI,2000,47.0,N420WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,PHX,620,23.0,N8602F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,PHX,1940,60.0,N8317M,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,PIT,1820,45.0,N7867A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,PIT,705,9.0,N465WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,PIT,2215,47.0,N227WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,PIT,1250,6.0,N8693A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,PVD,1005,50.0,N8626B,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,PVD,1320,-17.0,N266WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,PVD,2015,29.0,N8735L,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,PVD,2220,37.0,N8541W,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-23,WN,BWI,PVD,730,-7.0,N457WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
