icao24,snapshot_time,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,category,latitude_mean_10s,latitude_std_10s,latitude_min_10s,latitude_max_10s,latitude_median_10s,latitude_count_10s,longitude_mean_10s,longitude_std_10s,longitude_min_10s,longitude_max_10s,longitude_median_10s,longitude_count_10s,velocity_mean_10s,velocity_std_10s,velocity_min_10s,velocity_max_10s,velocity_median_10s,velocity_count_10s,geo_altitude_mean_10s,geo_altitude_std_10s,geo_altitude_min_10s,geo_altitude_max_10s,geo_altitude_median_10s,geo_altitude_count_10s,vertical_rate_mean_10s,vertical_rate_std_10s,vertical_rate_min_10s,vertical_rate_max_10s,vertical_rate_median_10s,vertical_rate_count_10s,true_track_mean_10s,true_track_std_10s,true_track_min_10s,true_track_max_10s,true_track_median_10s,true_track_count_10s,velocity_mean_1min,velocity_std_1min,velocity_min_1min,velocity_max_1min,velocity_median_1min,velocity_count_1min,geo_altitude_mean_1min,geo_altitude_std_1min,geo_altitude_min_1min,geo_altitude_max_1min,geo_altitude_median_1min,geo_altitude_count_1min,vertical_rate_mean_1min,vertical_rate_std_1min,vertical_rate_min_1min,vertical_rate_max_1min,vertical_rate_median_1min,vertical_rate_count_1min
a73d54,2026-02-16 21:28:18+00:00,N566BG,United States,2026-02-16 21:28:14+00:00,2026-02-16 21:28:14+00:00,-77.5622,39.0892,182.88,False,39.21,340.85,4.23,,190.5,,False,0,0,38.907235,0.11540434056183903,38.6716,39.0977,38.9454,40,-77.32264,0.21458598754644076,-77.6203,-76.9622,-77.439,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40,187.86925,101.4552897203669,0.0,355.63,178.78,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40
a73d54,2026-02-16 21:29:18+00:00,N566BG,United States,2026-02-16 21:29:11+00:00,2026-02-16 21:29:11+00:00,-77.586,39.0926,320.04,False,49.46,251.19,1.95,,312.42,,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
a7b133,2026-02-16 21:27:18+00:00,JIA5608,United States,2026-02-16 21:26:22+00:00,2026-02-16 21:26:22+00:00,-77.0379,38.8422,320.04,True,1.54,123.75,1.95,,312.42,,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
a7b133,2026-02-16 21:28:18+00:00,JIA5608,United States,2026-02-16 21:26:22+00:00,2026-02-16 21:26:22+00:00,-77.0379,38.8422,320.04,True,1.54,123.75,1.95,,312.42,,False,0,0,38.907235,0.11540434056183903,38.6716,39.0977,38.9454,40,-77.32264,0.21458598754644076,-77.6203,-76.9622,-77.439,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40,187.86925,101.4552897203669,0.0,355.63,178.78,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40
a7b133,2026-02-16 21:29:18+00:00,JIA5608,United States,2026-02-16 21:26:22+00:00,2026-02-16 21:26:22+00:00,-77.0379,38.8422,320.04,True,1.54,123.75,1.95,,312.42,,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
a845f4,2026-02-16 21:27:18+00:00,JBU1579,United States,2026-02-16 21:27:12+00:00,2026-02-16 21:27:12+00:00,-77.0389,38.8431,320.04,True,0.0,135.0,1.95,,312.42,,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
a845f4,2026-02-16 21:28:18+00:00,JBU1579,United States,2026-02-16 21:28:07+00:00,2026-02-16 21:28:13+00:00,-77.0383,38.8427,320.04,True,0.0,163.12,1.95,,312.42,,False,0,0,38.907235,0.11540434056183903,38.6716,39.0977,38.9454,40,-77.32264,0.21458598754644076,-77.6203,-76.9622,-77.439,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40,187.86925,101.4552897203669,0.0,355.63,178.78,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40
a845f4,2026-02-16 21:29:18+00:00,JBU1579,United States,2026-02-16 21:28:59+00:00,2026-02-16 21:29:11+00:00,-77.0383,38.8427,320.04,True,0.0,163.12,1.95,,312.42,,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
a8b5fc,2026-02-16 21:27:18+00:00,UAL749,United States,2026-02-16 21:27:14+00:00,2026-02-16 21:27:14+00:00,-77.4363,38.9375,320.04,True,29.32,180.0,1.95,,312.42,3441,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
a8b5fc,2026-02-16 21:28:18+00:00,UAL749,United States,2026-02-16 21:28:15+00:00,2026-02-16 21:28:15+00:00,-77.4387,38.9348,320.04,True,12.35,0.0,1.95,,312.42,3441,False,0,0,38.907235,0.11540434056183903,38.6716,39.0977,38.9454,40,-77.32264,0.21458598754644076,-77.6203,-76.9622,-77.439,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40,187.86925,101.4552897203669,0.0,355.63,178.78,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40
a8b5fc,2026-02-16 21:29:18+00:00,UAL749,United States,2026-02-16 21:29:10+00:00,2026-02-16 21:29:11+00:00,-77.4386,38.9435,320.04,True,16.46,0.0,1.95,,312.42,3441,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
a8dffc,2026-02-16 21:27:18+00:00,FFT1082,United States,2026-02-16 21:23:05+00:00,2026-02-16 21:23:05+00:00,-77.4515,38.9483,320.04,True,0.0,0.0,1.95,,312.42,7276,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
a8dffc,2026-02-16 21:29:18+00:00,FFT1082,United States,2026-02-16 21:29:07+00:00,2026-02-16 21:29:07+00:00,-77.4515,38.9482,320.04,True,0.0,0.0,1.95,,312.42,7276,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
a8fc72,2026-02-16 21:27:18+00:00,UAL484,United States,2026-02-16 21:27:15+00:00,2026-02-16 21:27:15+00:00,-77.5945,38.9327,1043.94,False,123.82,247.27,13.0,,1043.94,,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
a9739c,2026-02-16 21:27:18+00:00,JIA5372,United States,2026-02-16 21:27:15+00:00,2026-02-16 21:27:15+00:00,-77.0296,38.7703,403.86,False,74.38,354.84,-3.9,,419.1,7377,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
a9739c,2026-02-16 21:28:18+00:00,JIA5372,United States,2026-02-16 21:28:14+00:00,2026-02-16 21:28:14+00:00,-77.0334,38.808,160.02,False,70.19,355.38,-3.58,,182.88,7377,False,0,0,38.907235,0.11540434056183903,38.6716,39.0977,38.9454,40,-77.32264,0.21458598754644076,-77.6203,-76.9622,-77.439,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40,187.86925,101.4552897203669,0.0,355.63,178.78,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40
a9739c,2026-02-16 21:29:18+00:00,JIA5372,United States,2026-02-16 21:29:06+00:00,2026-02-16 21:29:06+00:00,-77.0367,38.8408,-38.1,False,69.68,355.34,-4.23,,0.0,7377,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
a9ea96,2026-02-16 21:29:18+00:00,AAL3066,United States,2026-02-16 21:29:11+00:00,2026-02-16 21:29:11+00:00,-77.0207,38.6828,701.04,False,89.76,355.73,0.0,,716.28,3525,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
aa7dad,2026-02-16 21:27:18+00:00,AAL980,United States,2026-02-16 21:27:12+00:00,2026-02-16 21:27:12+00:00,-77.0424,38.8543,701.04,True,0.0,163.12,0.0,,716.28,,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
aa7dad,2026-02-16 21:28:18+00:00,AAL980,United States,2026-02-16 21:27:12+00:00,2026-02-16 21:28:14+00:00,-77.0424,38.8543,701.04,True,0.0,163.12,0.0,,716.28,,False,0,0,38.907235,0.11540434056183903,38.6716,39.0977,38.9454,40,-77.32264,0.21458598754644076,-77.6203,-76.9622,-77.439,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40,187.86925,101.4552897203669,0.0,355.63,178.78,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40
aa7dad,2026-02-16 21:29:18+00:00,AAL980,United States,2026-02-16 21:29:10+00:00,2026-02-16 21:29:10+00:00,-77.0424,38.8544,701.04,True,0.0,163.12,0.0,,716.28,,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
aa7e56,2026-02-16 21:29:18+00:00,UAL1183,United States,2026-02-16 21:29:10+00:00,2026-02-16 21:29:11+00:00,-77.3595,39.1317,10972.8,False,228.98,218.98,0.0,,10927.08,5663,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
aa7ebc,2026-02-16 21:27:18+00:00,UAL1101,United States,2026-02-16 21:27:15+00:00,2026-02-16 21:27:15+00:00,-77.6594,38.8415,2057.4,False,144.46,198.05,6.18,,2049.78,,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
ab9968,2026-02-16 21:27:18+00:00,N84662,United States,2026-02-16 21:25:08+00:00,2026-02-16 21:25:09+00:00,-77.5537,39.0691,91.44,False,29.28,341.57,-2.93,,106.68,,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
ab9968,2026-02-16 21:28:18+00:00,N84662,United States,2026-02-16 21:25:08+00:00,2026-02-16 21:25:09+00:00,-77.5537,39.0691,91.44,False,29.28,341.57,-2.93,,106.68,,False,0,0,38.907235,0.11540434056183903,38.6716,39.0977,38.9454,40,-77.32264,0.21458598754644076,-77.6203,-76.9622,-77.439,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40,187.86925,101.4552897203669,0.0,355.63,178.78,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40
ab9968,2026-02-16 21:29:18+00:00,N84662,United States,2026-02-16 21:25:08+00:00,2026-02-16 21:25:09+00:00,-77.5537,39.0691,91.44,False,29.28,341.57,-2.93,,106.68,,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
ab9e5a,2026-02-16 21:27:18+00:00,EJM848,United States,2026-02-16 21:27:14+00:00,2026-02-16 21:27:14+00:00,-77.4588,39.0012,220.98,False,62.25,180.47,-3.25,,251.46,6774,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
ab9e5a,2026-02-16 21:28:18+00:00,EJM848,United States,2026-02-16 21:28:12+00:00,2026-02-16 21:28:14+00:00,-77.4593,38.9688,22.86,False,58.65,180.5,-2.28,,60.96,6774,False,0,0,38.907235,0.11540434056183903,38.6716,39.0977,38.9454,40,-77.32264,0.21458598754644076,-77.6203,-76.9622,-77.439,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40,187.86925,101.4552897203669,0.0,355.63,178.78,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40
ab9e5a,2026-02-16 21:29:18+00:00,EJM848,United States,2026-02-16 21:28:28+00:00,2026-02-16 21:28:28+00:00,-77.4595,38.9614,15.24,False,49.39,180.6,-0.65,,53.34,6774,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
abcb63,2026-02-16 21:27:18+00:00,N85918,United States,2026-02-16 21:27:14+00:00,2026-02-16 21:27:14+00:00,-77.5849,38.7229,579.12,False,71.31,223.83,1.63,,571.5,,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
abcb63,2026-02-16 21:28:18+00:00,N85918,United States,2026-02-16 21:28:15+00:00,2026-02-16 21:28:15+00:00,-77.6203,38.6943,640.08,False,74.21,224.44,-0.65,,655.32,,False,0,0,38.907235,0.11540434056183903,38.6716,39.0977,38.9454,40,-77.32264,0.21458598754644076,-77.6203,-76.9622,-77.439,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40,187.86925,101.4552897203669,0.0,355.63,178.78,40,49.54625,60.67421078850298,0.0,233.61,26.47,40,1520.7615,2562.5867882694392,60.96,10325.1,541.02,40,1.7799999999999998,6.612765044855409,-10.73,16.58,0.0,40
abcb63,2026-02-16 21:29:18+00:00,N85918,United States,2026-02-16 21:29:11+00:00,2026-02-16 21:29:11+00:00,-77.652,38.664,670.56,False,77.07,217.41,-0.33,,670.56,,False,0,0,38.91437317073171,0.11344944033442966,38.664,39.1317,38.9473,41,-77.31837804878049,0.22566389112150187,-77.6595,-76.8461,-77.4386,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41,178.84024390243903,101.77402405544858,0.0,355.86,180.0,41,49.612682926829265,60.720030056991504,0.0,228.98,29.28,41,1549.8336585365853,2641.7859081743886,0.0,10927.08,541.02,41,2.1487804878048777,6.52798444970649,-4.55,16.58,0.0,41
ac4ace,2026-02-16 21:27:18+00:00,UAL547,United States,2026-02-16 21:22:36+00:00,2026-02-16 21:22:36+00:00,-77.4437,38.9461,670.56,True,2.06,185.62,-0.33,,670.56,7664,False,0,0,38.91081111111111,0.10559927087864282,38.6869,39.0871,38.9446,45,-77.32624222222222,0.21498491119240132,-77.6594,-77.0211,-77.4393,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45,196.60644444444446,108.72493912194528,0.0,355.68,181.35,45,49.74911111111111,60.65216356113329,0.0,231.72,29.28,45,1701.4613333333332,2780.6274144006356,83.82,10972.8,548.64,45,2.0446666666666666,6.655595595232086,-11.05,18.21,0.0,45
